id,Majority protein IDs,Gene names,Protein names,Reverse,Potential contaminant,Fasta headers,Only identified by site,FGFR2-APEX_UT_Proximal_R1,FGFR2-APEX_UT_Proximal_R2,FGFR2-APEX_UT_Proximal_R3,FGFR2-APEX_UT_Global_R1,FGFR2-APEX_UT_Global_R2,FGFR2-APEX_UT_Global_R3,FGFR2-APEX_FGF10_Proximal_R1,FGFR2-APEX_FGF10_Proximal_R2,FGFR2-APEX_FGF10_Proximal_R3,FGFR2-APEX_FGF10_Global_R1,FGFR2-APEX_FGF10_Global_R2,FGFR2-APEX_FGF10_Global_R3,GFP-APEX_UT_Proximal_R1,GFP-APEX_UT_Proximal_R2,GFP-APEX_UT_Proximal_R3,GFP-APEX_UT_Global_R1,GFP-APEX_UT_Global_R2,GFP-APEX_UT_Global_R3,GFP-APEX_FGF10_Proximal_R1,GFP-APEX_FGF10_Proximal_R2,GFP-APEX_FGF10_Proximal_R3,GFP-APEX_FGF10_Global_R1,GFP-APEX_FGF10_Global_R2,GFP-APEX_FGF10_Global_R3,RAB11-APEX_FGF10_Proximal_R1,RAB11-APEX_FGF10_Proximal_R2,RAB11-APEX_FGF10_Proximal_R3,RAB11-APEX_FGF10_Global_R1,RAB11-APEX_FGF10_Global_R2,RAB11-APEX_FGF10_Global_R3,FGFR2-APEX_UT_Proximal_medianNormalised,FGFR2-APEX_FGF10_Proximal_medianNormalised,RAB11-APEX_FGF10_Proximal_medianNormalised,Regulated
107,A0A087WYD6,TAP2,Antigen peptide transporter 2,NA,NA,"tr|A0A087WYD6|A0A087WYD6_HUMAN Isoform of Q03519, Antigen peptide transporter 2 OS=Homo sapiens (Human) OX=9606 GN=TAP2 PE=1 SV=1;tr|X5CMH5|X5CMH5_HUMAN Isoform of Q03519, Antigen peptide transporter 2 OS=Homo sapiens (Human) OX=9606 GN=TAP2 PE=1 SV=1;sp|Q",NA,7.422778092837573,7.36413629741064,7.320671516770496,7.472186826307812,7.497096181936485,7.489632270634337,7.509319831571447,7.624285428101315,7.574843578698674,7.491353346480156,7.4847757103987265,7.531414590781036,7.673999061407226,7.748379562256452,7.748341982315803,7.56536997464355,7.528680632488269,7.493190177566267,7.71102520048142,7.550829085469267,7.676636326400693,7.492190764988099,7.513788000591324,7.522075780185152,7.4107173769187185,7.390383193963935,7.26922308936687,7.443616160867191,7.411862927599781,7.261307648264568,-0.8772219260852707,1.088888803120578,-0.21166687703531337,
120,A0A087WZ13,RAVER1,Ribonucleoprotein PTB-binding 1,NA,NA,"tr|A0A087WZ13|A0A087WZ13_HUMAN Isoform of Q8IY67, Ribonucleoprotein PTB-binding 1 OS=Homo sapiens (Human) OX=9606 GN=RAVER1 PE=1 SV=1;tr|E9PAU2|E9PAU2_HUMAN Isoform of Q8IY67, Ribonucleoprotein PTB-binding 1 OS=Homo sapiens (Human) OX=9606 GN=RAVER1 PE=1 S",NA,7.265085377029723,7.1370842797044105,7.076560221466425,7.66825539521281,7.71195491557238,7.641398303124358,7.324187820889858,7.387261000955794,7.389181758485958,7.691630904319283,7.6290788341390305,7.691933337300353,7.4221784054775615,7.459499474115256,7.359885790931953,7.729757231406633,7.743836218762932,7.7043524526440414,7.259185289530473,7.09199677831893,7.222783356293808,7.801163015744456,7.734666411602352,7.755114882087662,6.501344100228264,6.791725176133022,6.89426633600085,7.952978495940487,7.949859748065367,8.040493022249487,-0.310812139509173,1.118498412393805,-0.807686272884632,
121,A0A087WZ32,PLEKHA2,Pleckstrin homology domain-containing family A member 2,NA,NA,"tr|A0A087WZ32|A0A087WZ32_HUMAN Isoform of Q9HB19, Pleckstrin homology domain-containing family A member 2 OS=Homo sapiens (Human) OX=9606 GN=PLEKHA2 PE=1 SV=1;tr|A8K727|A8K727_HUMAN Isoform of Q9HB19, Pleckstrin homology domain-containing family A member 2",NA,7.139778974955118,7.174958923954209,7.034785171559841,7.000695083174341,6.900698446230659,7.0101611388028315,7.113506545791239,7.0232181742558595,7.02716570163899,6.967543890294544,6.9837876216415165,6.92327702212244,7.457920018509356,7.46119921695772,7.461518007270226,6.646875354967405,6.63353722807049,6.602895544463644,7.514495474446312,7.441428961924594,7.371554890278988,6.699967550880722,6.632766493239199,6.881135231633727,7.4733734605702304,7.441430996557824,7.511650570721589,6.979482823402454,7.0246292914579636,7.145523101685839,-0.36667833818525514,-0.764901437098267,1.131579775283522,
128,A0A3B3IPE9,ARHGEF18,Rho guanine nucleotide exchange factor 18,NA,NA,"tr|A0A3B3IPE9|A0A3B3IPE9_HUMAN Isoform of Q6ZSZ5, Rho guanine nucleotide exchange factor 18 OS=Homo sapiens (Human) OX=9606 GN=ARHGEF18 PE=1 SV=2;tr|A0A087WZG4|A0A087WZG4_HUMAN Isoform of Q6ZSZ5, Rho guanine nucleotide exchange factor 18 OS=Homo sapiens (H",NA,7.405522238411303,7.4455331501887585,7.424534423842071,7.493024607245108,7.377958091701232,7.4533287938472705,7.608016437842194,7.515606621179639,7.496828058143783,7.500448017802245,7.429816586003766,7.491593725084043,7.520807461947069,7.497035074369582,7.461093759768257,7.432940248187644,7.421955305847493,7.50188507977015,7.439299317414272,7.483340561090986,7.471776379440491,7.454639654568744,7.388663383246739,7.3902399747711804,7.518405468222823,7.459991666853906,7.503077430317341,7.119502895305205,7.150198891160206,7.265237244307261,-1.1491055102542085,0.6728756656188827,0.4762298446352995,+
133,A0A087WZV0,PPIP5K2,Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2,NA,NA,"tr|A0A087WZV0|A0A087WZV0_HUMAN Isoform of O43314, Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase OS=Homo sapiens (Human) OX=9606 GN=PPIP5K2 PE=1 SV=1;sp|O43314-2|VIP2-2_HUMAN Isoform of O43314, Isoform 2 of Inositol hexakisphospha",NA,7.642177080187147,7.662861015425075,7.713008423649525,7.712095619693637,7.637439366008393,7.660706583988338,7.800653209395282,7.774115166070751,7.766217198590787,7.664266735678434,7.641866008615355,7.716920105788495,7.726450777952287,7.754912989209418,7.738408015363258,7.645159872836289,7.669301260841844,7.6519506704720355,7.754974932134135,7.724951872443527,7.70213487274542,7.612989425495735,7.597416417009367,7.629893114016253,7.748215461674446,7.7282765469579084,7.743694949250639,7.437594844014565,7.341238687131547,7.383003033522926,-1.1225917617390773,0.7954770123824563,0.3271147493566079,+
135,J3KPF9,KIF3A,Kinesin-like protein,NA,NA,"tr|J3KPF9|J3KPF9_HUMAN Isoform of Q9Y496, Kinesin-like protein OS=Homo sapiens (Human) OX=9606 GN=KIF3A PE=1 SV=1;tr|A0A087X011|A0A087X011_HUMAN Isoform of Q9Y496, Kinesin-like protein OS=Homo sapiens (Human) OX=9606 GN=KIF3A PE=1 SV=1;tr|E9PES4|E9PES4_HUM",NA,6.918844812086922,6.972035843278471,7.017333377844194,7.001689508542799,7.048740266999582,6.992456802952973,7.145658054484873,7.093917805889047,7.142851879929846,7.124039495333962,7.030239739354994,7.107224755754828,7.220663690831712,7.145982859851187,7.202568087583324,7.153040505636118,7.057465238772829,7.063815941208029,7.146181712697269,7.0958565440276935,7.078634824310795,6.8666321899119165,7.029685048617849,7.0819033588200115,7.096752157108779,7.174169144609909,7.185929492825026,6.83527489116407,7.05416114768926,7.310477730826888,-1.1496757553675208,0.4816485910672874,0.668027164300238,+
146,A0A087X0L7,OXA1L,Mitochondrial inner membrane protein OXA1L,NA,NA,"tr|A0A087X0L7|A0A087X0L7_HUMAN Isoform of Q15070, Mitochondrial inner membrane protein OXA1L OS=Homo sapiens (Human) OX=9606 GN=OXA1L PE=1 SV=1;tr|J3KNA0|J3KNA0_HUMAN Isoform of Q15070, Mitochondrial inner membrane protein OXA1L OS=Homo sapiens (Human) OX=",NA,7.196954818074502,7.277081042298796,7.344915632797725,7.5377620895678685,7.4674861597858655,7.528462183490199,7.45948691564447,7.424106110265029,7.397700620712595,7.453098666590044,7.479844863772568,7.4281319468997165,7.601098073426169,7.596489516019277,7.559860283363643,7.525347026316538,7.47462425088148,7.4068985843178545,7.749480547171353,7.599006308545617,7.441520881528637,7.556348222401888,7.5995281206647745,7.550287572905877,7.587951254531069,7.498979306919208,7.49974720423,7.373969600851185,7.3963290762165554,7.39704080895835,-1.0867643669998452,0.2054363180649749,0.8813280489348628,+
147,A0A087X0M4,SLC4A1AP,Kanadaptin,NA,NA,"tr|A0A087X0M4|A0A087X0M4_HUMAN Isoform of Q9BWU0, FHA domain-containing protein OS=Homo sapiens (Human) OX=9606 GN=SLC4A1AP PE=1 SV=1;sp|Q9BWU0|NADAP_HUMAN Kanadaptin OS=Homo sapiens (Human) OX=9606 GN=SLC4A1AP PE=1 SV=1;tr|A0A087WWF4|A0A087WWF4_HUMAN Isof",NA,7.293519010399348,7.251850561687349,7.182061255650614,7.412441361991097,7.201114520535831,7.329658990342649,7.267631288252613,7.229984225310227,7.293825864828643,7.425759912963588,7.4802289019248445,7.424436808487137,6.897926341652811,6.686756855045827,6.717339078365735,7.151904707302861,7.171827789089058,7.324237080937541,6.699769148154709,6.857321512532771,6.799630996135099,7.506784590085045,7.340501907100578,7.126864688960993,6.620550415355196,6.775597044949201,6.632802809832315,7.463370311270602,7.486686303995565,7.364210551737425,0.6686311130873962,0.4809753890448289,-1.1496065021322233,+
151,A0A087X0R6,SNX12,Sorting nexin-12,NA,NA,"tr|A0A087X0R6|A0A087X0R6_HUMAN Isoform of Q9UMY4, PX domain-containing protein OS=Homo sapiens (Human) OX=9606 GN=SNX12 PE=1 SV=1;sp|Q9UMY4|SNX12_HUMAN Sorting nexin-12 OS=Homo sapiens (Human) OX=9606 GN=SNX12 PE=1 SV=4;sp|Q9UMY4-1|SNX12-1_HUMAN Isoform of",NA,7.826229298632517,7.876373259679065,7.809368569641656,8.20450142126473,8.176940026830348,8.20186258637511,7.880030326242977,7.833835232350233,7.747676942194634,8.171315057099694,8.159291007826639,8.172341065589436,7.725150167041356,7.5797237911801405,7.714808331894354,8.181457570719184,8.20140311024431,8.251425023916006,7.631410317206804,7.65384117527106,7.699552551244229,8.212820986570096,8.19638339763515,8.146018415530767,7.463116650086897,7.582827910347319,7.369191991828138,8.142263696944998,8.196680998489649,8.165676351600037,0.3920988938239709,0.7445322045657073,-1.1366310983896868,
152,A0A087X0S5,COL6A1,Collagen alpha-1(VI) chain,NA,NA,"tr|A0A087X0S5|A0A087X0S5_HUMAN Isoform of P12109, Collagen alpha-1(VI) chain OS=Homo sapiens (Human) OX=9606 GN=COL6A1 PE=1 SV=1;sp|P12109|CO6A1_HUMAN Collagen alpha-1(VI) chain OS=Homo sapiens (Human) OX=9606 GN=COL6A1 PE=1 SV=3",NA,7.09340983455707,7.043789785505264,7.139369933980778,7.374870253426516,7.423487090825347,7.44884185999792,7.662612236371481,7.7827417334547295,7.767075741536549,7.421668035046888,7.441140049954313,7.422243191983552,6.841951163207505,6.829533288431818,6.760867648971877,7.3018395758538,7.411342155614767,7.391215356324323,6.7059124005968025,6.479539689625936,6.461499787749425,7.456846637885018,7.494357308005956,7.4364274816378035,6.89644409581659,6.52179514504201,6.934071889785641,7.177311510686252,7.080262980564257,7.109847759884694,-0.720368501597004,1.1417224241657185,-0.4213539225687144,
154,A0A087X0U3,SLC1A3,Amino acid transporter,NA,NA,"tr|A0A087X0U3|A0A087X0U3_HUMAN Isoform of P43003, Amino acid transporter OS=Homo sapiens (Human) OX=9606 GN=SLC1A3 PE=1 SV=1;sp|P43003-2|EAA1-2_HUMAN Isoform of P43003, Isoform 2 of Excitatory amino acid transporter 1 OS=Homo sapiens (Human) OX=9606 GN=SLC",NA,7.350774282429015,7.320099492697629,7.24863039351254,7.442076236729765,7.408270953196878,7.067308164794935,7.274622268486463,7.314800598158218,7.378624034865225,7.342876695841566,7.381876050028929,7.442291090414161,7.117743550520835,7.448897935543027,7.468211393437684,7.430421045681637,7.527591931079712,7.535335579377829,7.380238342908723,7.174584257258499,7.300678273795079,7.522547934853996,7.489524410593603,7.062085504538035,7.334727893357108,7.416623118889032,7.388760920113686,7.510361832846062,7.624555400838765,7.458163991090657,-1.0860331097378757,0.20331217836664825,0.8827209313712275,+
155,Q2TAM5,RELA,Transcription factor p65,NA,NA,"tr|Q2TAM5|Q2TAM5_HUMAN Isoform of Q04206, RHD domain-containing protein OS=Homo sapiens (Human) OX=9606 GN=RELA PE=1 SV=1;tr|A0A087X0W8|A0A087X0W8_HUMAN Isoform of Q04206, RHD domain-containing protein OS=Homo sapiens (Human) OX=9606 GN=RELA PE=1 SV=1;sp|Q",NA,7.290987699070278,7.325672332512502,7.301649320149852,7.461015816373391,7.4848415545367235,7.439895238155157,7.341099574269879,7.445741084985132,7.4471362601030995,7.428745646073309,7.426736088388599,7.467198348944038,7.617253631671039,7.630846852007207,7.627174045257809,7.593828185247071,7.537377974352774,7.510295111137687,7.517618947469847,7.523749744727485,7.320898984546928,7.515206418785005,7.46873864015836,7.558973601448632,7.458760250525423,7.46354602332843,7.327975944035059,7.533653850770325,7.417115839402246,7.4691769052429455,-1.153577700670059,0.5326995501865609,0.6208781504835036,+
156,A0A087X0W9,OTUD6B,OTU domain-containing protein 6B,NA,NA,"tr|A0A087X0W9|A0A087X0W9_HUMAN Isoform of Q8N6M0, OTU domain-containing protein OS=Homo sapiens (Human) OX=9606 GN=OTUD6B PE=1 SV=1;sp|Q8N6M0|OTU6B_HUMAN Deubiquitinase OTUD6B OS=Homo sapiens (Human) OX=9606 GN=OTUD6B PE=1 SV=1;sp|Q8N6M0-2|OTU6B-2_HUMAN Is",NA,6.925247733809851,6.864484741507639,6.900437662573749,6.61139887362908,6.6882468836252125,6.6127918824979846,6.883015508757714,6.640877408107481,6.6932976804254976,6.538346643002328,6.501087108426778,7.19590909479954,4.886589153995662,6.930388608321657,6.547142516326204,6.967448979591174,6.702883704899261,6.642567465768303,4.497938117834736,6.589420209268836,6.595329857242789,6.666875903147477,6.921803322001405,6.717579517686737,6.548201443034732,6.612048728368496,6.660249094361503,6.5563402408502,5.356524103643129,6.463263967518221,1.1226363554456602,-0.3272974306217006,-0.7953389248239511,+
159,A0A087X142,SEPT8,Septin-8,NA,NA,"tr|A0A087X142|A0A087X142_HUMAN Isoform of Q92599, Septin-type G domain-containing protein OS=Homo sapiens (Human) OX=9606 GN=SEPTIN8 PE=1 SV=1;tr|A6NMH6|A6NMH6_HUMAN Isoform of Q92599, Septin-type G domain-containing protein OS=Homo sapiens (Human) OX=9606",NA,6.803082635217725,6.9119667761674934,6.816042314719796,7.484094488223566,7.4795030041786275,7.46992834658471,6.895807826533058,7.0043611729060755,6.876808849659579,7.47831536418402,7.430385675259223,7.40450874272085,6.778058717715759,6.871429324680464,6.7422153292554166,7.070236544876858,7.500254963638254,7.517759819132941,6.7137581457480335,6.543343834649039,6.360520364498216,7.601387232585445,7.253632709797319,7.535867314679688,6.389349904563281,6.063962047169467,6.406747494759989,7.348600491011232,7.306605117346215,7.33240350182052,-0.16306646523142235,1.0715115131540771,-0.908445047922652,
161,A0A087X1G7,SEP15,15 kDa selenoprotein,NA,NA,"tr|A0A087X1G7|A0A087X1G7_HUMAN Isoform of O60613, Sep15_SelM domain-containing protein OS=Homo sapiens (Human) OX=9606 GN=SELENOF PE=1 SV=1;sp|O60613|SEP15_HUMAN Selenoprotein F OS=Homo sapiens (Human) OX=9606 GN=SELENOF PE=1 SV=4",NA,4.243336123645346,6.738581274774943,4.806374290721123,6.986082104413816,7.136156914080174,6.962260976863837,7.342982703693647,7.309356486435365,7.42694403137219,6.957953416116671,6.8551197960608565,7.003240936510644,7.1498158150818245,7.036754116035935,7.279115513536064,6.7100218658112345,6.540123059759409,6.627896499798727,4.209234780384805,6.844734421436048,5.22257135129014,6.878185563914475,6.547981505410723,6.968547523802462,6.966936139820296,6.831679985824281,6.932887287269615,7.149981223299575,6.937259453068624,7.050065490355919,-1.1492046765855486,0.6720521124609503,0.4771525641245984,+
163,A0A087X1N3,RPP40,Ribonuclease P protein subunit p40,NA,NA,"tr|A0A087X1N3|A0A087X1N3_HUMAN Isoform of O75818, Ribonuclease P 40kDa subunit, isoform CRA_c OS=Homo sapiens (Human) OX=9606 GN=RPP40 PE=1 SV=1;sp|O75818-2|RPP40-2_HUMAN Isoform of O75818, Isoform 2 of Ribonuclease P protein subunit p40 OS=Homo sapiens (H",NA,6.844582466525019,6.701211209042455,6.684251598199457,6.942198381968747,6.997726101655437,6.944003887881032,6.824903005969434,6.849180125865326,6.9003765376591435,6.9662954399551635,7.023231371191134,7.160348776440548,6.673321723968419,6.562852449838812,6.639641298042763,6.962369749095877,7.007552273751512,7.031205990765384,6.313475076366971,6.892642540173312,6.609591584192377,6.96843264091781,6.897486087006782,7.065365940198252,5.8483466645676305,5.804177137283192,6.337929802573121,6.884996340635244,6.979053889111345,7.108505226344564,0.4022539304503509,0.7362330678346586,-1.1384869982850094,
167,A0A087X1Z3,PSME2,Proteasome activator complex subunit 2,NA,NA,"tr|A0A087X1Z3|A0A087X1Z3_HUMAN Isoform of Q9UL46, Proteasome activator complex subunit 2 OS=Homo sapiens (Human) OX=9606 GN=PSME2 PE=1 SV=1;sp|Q9UL46|PSME2_HUMAN Proteasome activator complex subunit 2 OS=Homo sapiens (Human) OX=9606 GN=PSME2 PE=1 SV=4;tr|H",NA,8.4048148270551,8.402012366001403,8.37283086438919,8.541159229261444,8.514173240332777,8.532904525709098,8.393143822922601,8.266145724957447,8.255745571593707,8.508257755668192,8.525018032466063,8.616144620660245,8.419822645014785,8.420549473681422,8.29478460449397,8.53679574363014,8.557300440049975,8.61867635287272,8.226088318600214,8.224534037981822,8.260947770392608,8.564755105932647,8.679528953239048,8.592892596594718,8.101133337882056,8.129433549671505,8.138141165219377,8.63671371868707,8.718106628782266,8.671557837970079,0.10584110670516454,0.942869708248014,-1.048710814953165,
168,A0A087X211,KIAA1524,Protein CIP2A,NA,NA,"tr|A0A087X211|A0A087X211_HUMAN Isoform of Q8TCG1, Protein CIP2A OS=Homo sapiens (Human) OX=9606 GN=CIP2A PE=1 SV=1;sp|Q8TCG1|CIP2A_HUMAN Protein CIP2A OS=Homo sapiens (Human) OX=9606 GN=CIP2A PE=1 SV=2;sp|Q8TCG1-2|CIP2A-2_HUMAN Isoform of Q8TCG1, Isoform 2",NA,6.827695409400702,6.882152856279659,6.717915854210146,7.069301947327717,7.084094737334379,7.090293178314332,6.744108432131623,6.941092090002403,6.773086063481528,7.136014829960673,7.032420527377984,7.126412825105468,6.930081076371683,6.881770188643197,6.9081744604160065,6.880465828822695,6.902792825047461,6.809250062652441,6.54825372679747,6.539523688263003,6.524608077333919,6.706132084183915,6.8026589999607605,6.715034249859808,6.888830296897762,6.847487298306055,6.904826366982874,6.947165243687182,7.074540149885633,6.905111410032458,-1.1140304048002665,0.2939521056240636,0.8200782991762029,+
171,A0A087X256,KIAA1033,WASH complex subunit 7,NA,NA,"tr|A0A087X256|A0A087X256_HUMAN Isoform of Q2M389, WASH complex subunit 4 OS=Homo sapiens (Human) OX=9606 GN=WASHC4 PE=1 SV=1;sp|Q2M389|WASC4_HUMAN WASH complex subunit 4 OS=Homo sapiens (Human) OX=9606 GN=WASHC4 PE=1 SV=2;sp|Q2M389-2|WASC4-2_HUMAN Isoform",NA,7.653831832346963,7.7285694044432,7.713410036717395,7.934460530194264,7.884219813181807,7.891773607407184,7.830283538713339,7.78758747935959,7.752121093277297,7.854126138980334,7.860979738517437,7.842646559428419,7.955877770657056,7.9594282732760675,7.989779287299257,7.878368809361297,7.919214477866625,7.885025431166606,7.929607561859531,7.882937000059616,7.905980787269738,7.93735404575753,7.862223642173802,7.8713462816031425,7.780676390255554,7.85443388491788,7.888120933717431,7.667133384022774,7.665134776779061,7.557072083298937,-1.0853363351410257,0.20129772403888815,0.8840386111021461,+
174,A0A087X2D5,MRPL45,"39S ribosomal protein L45, mitochondrial",NA,NA,"tr|A0A087X2D5|A0A087X2D5_HUMAN Isoform of Q9BRJ2, Tim44 domain-containing protein OS=Homo sapiens (Human) OX=9606 GN=MRPL45 PE=1 SV=1;sp|Q9BRJ2|RM45_HUMAN 39S ribosomal protein L45, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=MRPL45 PE=1 SV=2;tr|A0A0G",NA,8.037723300170766,8.00460789167657,7.923786586703906,7.6626311921275665,7.634537776898544,7.672636441857802,8.147309006455572,8.105914944879599,8.295783301319661,7.692946600208916,7.700547350040823,7.698374216363626,8.330372256865314,8.34309897302313,8.403916863456855,7.615820125541524,7.618724785463736,7.58096138646768,8.188428446787654,8.337824376673497,8.29855362135715,7.729725066622738,7.698076424756121,7.574112969861205,8.402043382410568,8.39092515900567,8.315153938189761,7.924430712333544,7.689110255711564,7.708169895626393,-0.9518899218803326,-0.09011968419056968,1.0420096060709063,
175,A0A087X2H1,HECTD1,E3 ubiquitin-protein ligase HECTD1,NA,NA,"tr|A0A087X2H1|A0A087X2H1_HUMAN Isoform of Q9ULT8, E3 ubiquitin-protein ligase HECTD1 OS=Homo sapiens (Human) OX=9606 GN=HECTD1 PE=1 SV=1;sp|Q9ULT8|HECD1_HUMAN E3 ubiquitin-protein ligase HECTD1 OS=Homo sapiens (Human) OX=9606 GN=HECTD1 PE=1 SV=3;tr|H0YJP0|",NA,7.848822209056953,7.866062891574639,7.847593202838571,8.14586456654313,8.179777262542018,8.16858877088928,7.983657467911398,8.029841252939526,7.990361741234795,8.085409467913712,8.13150474451709,8.116118836050646,7.912150026978166,7.896731006427349,7.911634259205016,8.119123724493793,8.132935376076318,8.133676224591477,7.71373267672365,7.719056498634986,7.731996830881545,8.14462262504781,8.139448987214514,8.154039190292794,7.875181740205134,7.896661291715062,7.9317156560653554,7.895833219642873,7.963992805325458,7.902593448458323,-1.110776540064485,0.8285761331077802,0.2822004069567046,+
186,A0A096LP25,AAK1,Uncharacterized protein FLJ45252,NA,NA,"tr|A0A096LP25|A0A096LP25_HUMAN Isoform of Q2M2I8, AP2-associated protein kinase 1 (Fragment) OS=Homo sapiens (Human) OX=9606 GN=AAK1 PE=1 SV=1;sp|Q6ZSR9|YJ005_HUMAN Uncharacterized protein FLJ45252 OS=Homo sapiens (Human) OX=9606 GN=- PE=2 SV=2",NA,7.049093385948099,7.085416158743194,7.118399741785758,6.819418910335236,6.859679113890955,6.863428033414834,7.192294835150149,7.223995068434552,7.079832460441331,6.832905450100989,6.965811517777055,6.98248300774208,7.505627983567359,7.552335412845025,7.525649791764321,6.900238147582074,6.991083813841675,7.017366925388626,7.55277820410738,7.533887142843933,7.521086096024619,6.851166312081469,6.979135190429937,6.915467177126097,7.581232594444794,7.503548010681327,7.537372443012448,7.062067679454756,6.928863867201167,6.934136642739649,-0.724161091731355,-0.416824477174259,1.1409855689056096,
189,A0A096LPI6,C21orf33,NA,NA,NA,"tr|A0A096LPI6|A0A096LPI6_HUMAN ENSG00000276612 readthrough, Utp12 domain-containing protein (Fragment) OS=Homo sapiens (Human) OX=9606 GN=ENSG00000276612 PE=4 SV=2;sp|P0DPI2|GAL3A_HUMAN Glutamine amidotransferase-like class 1 domain-containing protein 3A,",NA,7.889169231819004,7.887468044567869,7.903187746718611,8.035471809084832,8.057092068940236,8.010169826994685,7.911607603062719,7.962510426907293,7.9590671704257,8.029428902108627,8.038777406297966,7.974696220468203,8.090085174399738,8.17613839408764,8.12128259078684,8.108073595411266,8.119547661632687,8.040313618408838,8.102448582400068,8.16308148787821,8.172200194570697,8.100128362752542,8.156308448980472,8.068497869356934,8.038305478705102,8.082483735041343,8.130128603260099,8.043938877994243,8.069363044669963,8.200119552580885,-0.7485673922655707,-0.38711970839567467,1.1356871006612566,
190,A0A0A0MQR2,RTFDC1,Protein RTF2 homolog,NA,NA,"tr|A0A0A0MQR2|A0A0A0MQR2_HUMAN Isoform of Q9BY42, Rtf2 domain-containing protein OS=Homo sapiens (Human) OX=9606 GN=RTF2 PE=1 SV=1;sp|Q9BY42|RTF2_HUMAN Replication termination factor 2 OS=Homo sapiens (Human) OX=9606 GN=RTF2 PE=1 SV=3;tr|A2A2L5|A2A2L5_HUMA",NA,7.198146174951316,7.259366411429699,7.242742921828865,7.062464326762983,7.031129856994607,7.0486539768684,7.275031725959691,7.338338976752446,7.104163619652955,7.137666601188626,7.191477052453436,6.9978657980392684,3.4091115868516377,7.171890812628849,1.4939820852950536,7.431892202159343,6.958964517767385,6.989103715090633,7.055086695268601,7.179737094446954,5.8598279468560435,7.020513299444722,7.059250831705365,7.024410946844962,4.261778735862498,4.51796286523898,5.837112410586455,6.834362416154512,6.782908292345128,7.013928694156969,1.1168323593032214,-0.30441989836013184,-0.8124124609430895,+
